Mid_Price,Reservation_Price,Bid,Ask,Position,PnL,Spread
76731.9855,76731.9855,76730.12172072392,76733.84927927607,0.008889170000000005,0.03929199899721425,3.727558552142
76731.8065,76731.8065,76729.93950909332,76733.67349090669,0.008889170000000005,0.03770083756535314,3.733981813362334
76731.7665,76731.7665,76729.89748366055,76733.63551633945,0.008889170000000005,0.03734527077176608,3.7380326788988896
76731.249,76731.249,76729.37968693071,76733.11831306928,0.008889170000000005,0.032745125296059996,3.7386261385690887
76730.8505,76730.8505,76728.96254798127,76732.73845201873,0.008889170000000005,0.029202791047282517,3.775904037465807
76730.602,76730.602,76728.67746139674,76732.52653860326,0.009405240000000006,0.027810255051008426,3.8490772065124474
76730.3535,76730.3535,76728.43049594814,76732.27650405186,0.014070450000000005,0.03169411045382731,3.846008103719214
76730.105,76730.105,76728.1957501177,76732.0142498823,0.024070450000000007,0.03904760361183435,3.8184997646021657
76729.856,76729.856,76727.98793848946,76731.72406151054,0.024070450000000007,0.033054061568691395,3.736123021080857
76729.607,76729.607,76727.73893847718,76731.47506152283,0.024070450000000007,0.027060519525548443,3.73612304564449
76729.429,76729.429,76727.56093850847,76731.29706149154,0.024083350000000007,0.02278125550947152,3.7361229830712546
76729.25700000001,76729.25700000001,76727.38897507428,76731.12502492574,0.024083350000000007,0.01863891931134276,3.736049851460848
76729.32350000001,76729.32350000001,76727.45547508365,76731.19152491637,0.024083350000000007,0.020240462094079703,3.736049832717981
76729.3045,76729.3045,76727.42871427709,76731.1802857229,0.024385390000000007,0.01986880881304387,3.7515714458131697
76729.2785,76729.2785,76727.40130461298,76731.15569538702,0.02463865000000001,0.01930025639012456,3.7543907740327995
76729.25200000001,76729.25200000001,76727.37521633101,76731.128783669,0.02463865000000001,0.01864733216643799,3.753567337989807
76729.17450000001,76729.17450000001,76727.29750988698,76731.05149011304,0.02463865000000001,0.016737836791435257,3.7539802260580473
76729.1325,76729.1325,76727.25550989054,76731.00949010947,0.02463865000000001,0.015703013486927375,3.753980218927609
76729.05900000001,76729.05900000001,76727.18229920552,76730.9357007945,0.02717151000000001,0.013990854262374341,3.7534015889687
76728.94600000001,76728.94600000001,76727.0765508019,76730.81544919813,0.02730053000000001,0.010910926153883338,3.73889839623007
76728.8315,76728.8315,76726.9624186638,76730.7005813362,0.02730053000000001,0.007785015463014133,3.7381626724090893
76728.80500000001,76728.80500000001,76726.93591866914,76730.67408133087,0.02730053000000001,0.007061551412334666,3.7381626617279835
76728.59650000001,76728.59650000001,76726.72741888788,76730.46558111215,0.02736504000000001,0.0013420709292404354,3.738162224268308
76728.8655,76728.8655,76726.99660294822,76730.73439705178,0.02742160000000001,0.008694528165506199,3.737794103566557
76729.01550000001,76729.01550000001,76727.14676620948,76730.88423379054,0.02805482000000001,0.012804918689653277,3.7374675810569897
76729.015,76729.015,76727.14751852889,76730.88248147111,0.02805482000000001,0.012790891269105487,3.7349629422242288
76729.0145,76729.0145,76727.1470141506,76730.88198584941,0.02805482000000001,0.012776863863109611,3.7349716988101136
76729.0145,76729.0145,76727.14701576137,76730.88198423864,0.02853605000000001,0.0127742170880083,3.7349684772780165
76729.0145,76729.0145,76727.1483849004,76730.88061509961,0.02853605000000001,0.0127742170880083,3.73223019920988
76729.0145,76729.0145,76727.14838490753,76730.88061509248,0.02853605000000001,0.0127742170880083,3.732230184949003
76729.014,76729.014,76727.15077075863,76730.87722924136,0.02853605000000001,0.012759949066094123,3.7264584827353247
76729.0145,76729.0145,76727.16815524992,76730.86084475009,0.02918114000000001,0.01277066909824498,3.6926895001670346
76729.015,76729.015,76727.17107604536,76730.85892395464,0.029194170000000012,0.012785194528987631,3.6878479092847556
76729.015,76729.015,76727.17112346653,76730.85887653347,0.029232880000000013,0.012785000973963179,3.687753066944424
76729.0145,76729.0145,76727.17439640839,76730.85460359162,0.029232880000000013,0.01277038453554269,3.680207183235325
76729.0145,76729.0145,76727.19533966156,76730.83366033845,0.029232880000000013,0.01277038453554269,3.6383206768950913
76729.0145,76729.0145,76727.20439476323,76730.82460523678,0.029232880000000013,0.01277038453554269,3.6202104735421017
76729.0145,76729.0145,76727.2043989253,76730.82460107471,0.029232880000000013,0.01277038453554269,3.6202021494100336
76729.0145,76729.0145,76727.21527923777,76730.81372076223,0.03923288000000001,0.012715384538751096,3.5984415244602133
76729.0145,76729.0145,76727.41258585671,76730.6164141433,0.03923288000000001,0.012715384538751096,3.2038282865833025
76729.015,76729.015,76727.44251220067,76730.58748779933,0.03923288000000001,0.012735000971588306,3.1449755986686796
76729.01550000001,76729.01550000001,76727.95713889053,76730.07386110949,0.03923288000000001,0.012754617418977432,2.116722218954237
76729.01550000001,76729.01550000001,76728.11286965768,76729.91813034234,0.03923288000000001,0.012754617418977432,1.8052606846613344
76729.015,76729.015,76728.35909486157,76729.67090513842,0.03923288000000001,0.012735000971588306,1.3118102768494282
76729.0145,76729.0145,76728.35867785272,76729.67032214729,0.03923288000000001,0.012715384538751096,1.3116442945611198
76729.0145,76729.0145,76728.1927582492,76729.8362417508,0.03923288000000001,0.012715384538751096,1.6434835015970748
76729.0145,76729.0145,76728.0789186457,76729.95008135431,0.03923288000000001,0.012715384538751096,1.8711627086158842
76729.014,76729.014,76728.07945340806,76729.94854659193,0.03923288000000001,0.01269576809136197,1.8690931838646065
76729.014,76729.014,76728.07933320988,76729.94866679011,0.03923288000000001,0.01269576809136197,1.8693335802236106
76729.014,76729.014,76727.92709632133,76730.10090367866,0.03923288000000001,0.01269576809136197,2.1738073573214933
76729.014,76729.014,76727.27823067065,76730.74976932934,0.03923288000000001,0.01269576809136197,3.471538658690406
76729.014,76729.014,76727.25034244308,76730.77765755692,0.03923288000000001,0.01269576809136197,3.527315113838995
76729.0135,76729.0135,76727.09626172962,76730.93073827038,0.03923288000000001,0.012676151658524759,3.834476540767355
76729.013,76729.013,76727.0903249108,76730.93567508922,0.03923288000000001,0.012656535211135633,3.845350178424269
76729.0135,76729.0135,76727.08867012602,76730.93832987398,0.03923288000000001,0.012676151658524759,3.849659747967962
